%%Longitude	Latitude	Strike1	Dip1	Rake1	Strike2	Dip2	Rake2	Depth	Magnitude	SH	FaultingType	Crustal	Clustered	Source	Year	Month	Day	Hour	Minute
-145.07	63.248	286	51	106	82	42	71	4.1759	2.88	4.7212	2.5	1	1	2	2003	7	12	193	4
-144.37	63.109	223	49	-13	322	80	-138	0.8152	2.95	999	0	1	1	2	2003	7	13	194	0
-148.41	60.484	222	74	0	132	90	164	15.008	3.58	175.87	1.5	0	0	2	2003	7	13	194	4
-147.66	63.597	255	45	92	72	45	88	11.546	3.57	163.59	2.5	1	1	2	2003	7	13	194	8
-147.34	63.562	234	60	-34	343	61	-145	9.8837	3.62	198.11	1	1	1	2	2003	7	14	195	13
-147.19	63.503	212	48	54	79	53	123	5.0914	4.45	146.59	2.5	1	1	2	2003	7	14	195	15
-147.17	63.489	290	49	-167	191	80	-42	5.4847	3.24	999	0	1	1	2	2003	7	14	195	15
-147.2	63.485	233	44	26	124	72	131	0.8546	2.83	184.67	2	1	1	2	2003	7	14	195	17
-145.23	63.284	75	40	154	185	74	53	0.5926	2.85	999	0	1	1	2	2003	7	17	198	15
-150.3	60.82	341	76	-159	246	70	-15	45.734	3.82	202.45	1.5	0	0	2	2003	7	17	198	22
-143.8	62.964	115	41	22	8	76	129	3.8387	3.32	999	0	1	1	2	2003	7	18	199	16
-148.27	63.467	190	34	63	42	60	107	5.2592	3.66	119.28	2.5	1	1	2	2003	7	19	200	0
-148.35	63.486	213	46	50	83	57	124	8.8363	3.62	150.19	2.5	1	1	2	2003	7	19	200	0
-145.22	63.249	304	1	23	191	90	91	6.0427	2.86	999	0	1	1	2	2003	7	19	200	1
-152.85	59.808	4	72	12	270	79	162	98.718	3.5	317.93	1.5	0	0	2	2003	7	19	200	15
-147.23	63.417	247	43	152	358	71	51	6.9431	2.89	116.27	2	1	1	2	2003	7	20	201	2
-147.19	63.49	272	89	-160	182	70	-1	2.8832	3.17	135.05	1.5	1	1	2	2003	7	23	204	10
-147.14	63.511	83	44	129	215	57	59	7.6841	3.52	326.34	2.5	1	1	2	2003	7	23	204	10
-148.18	63.482	234	30	55	93	66	108	3.557	4.29	169.37	2.5	1	1	2	2003	7	25	206	8
-149.16	63.22	151	71	5	59	85	161	5.0852	3.61	103.63	1.5	1	1	2	2003	7	26	207	3
-147.18	63.484	190	65	36	83	58	150	1	2.94	315.02	2	1	1	2	2003	7	26	207	19
-149.61	63.628	212	39	65	63	55	109	124.35	3.96	139.58	2.5	0	0	2	2003	7	27	208	15
-144.25	63.096	296	27	120	83	67	76	3.573	2.98	183.81	2.5	1	1	2	2003	7	28	209	7
-143.62	62.901	356	22	139	125	76	73	5.0582	3.27	228.48	2.5	1	1	2	2003	7	28	209	9
-143.05	63.142	23	55	-161	282	75	-37	15.047	3.21	66.228	1.5	1	0	2	2003	7	29	210	3
-147.19	63.484	188	65	33	83	60	151	4.5236	3.02	314.43	2	1	1	2	2003	8	3	215	11
-150.61	62.573	245	74	0	155	90	164	88.715	3.92	198.87	1.5	0	0	2	2003	8	5	217	8
-152.94	59.928	335	46	172	71	84	44	101.52	3.55	999	0	0	0	2	2003	8	6	218	4
-147.27	63.551	281	35	124	62	62	69	5.541	4.7	166.94	2.5	1	1	2	2003	8	7	219	6
-147.69	63.598	269	40	148	25	70	55	11.102	3.26	140.04	2	1	1	2	2003	8	7	219	16
-147.12	63.259	213	3	-123	66	87	-88	3.9325	3.28	999	0	1	1	2	2003	8	11	223	18
-147.17	63.265	123	5	124	269	86	87	6.1779	3.04	999	0	1	1	2	2003	8	13	225	9
-147.6	63.578	281	33	117	70	61	74	6.6552	2.92	171.64	2.5	1	1	2	2003	8	17	229	6
-153.37	60.098	0	78	19	266	71	167	159	4.21	132.12	1.5	0	0	2	2003	8	19	231	6
-146.15	63.809	126	42	70	332	51	107	1.8271	2.82	50.042	2.5	1	0	2	2003	8	21	233	4
-147.03	63.537	215	47	-97	45	43	-83	7.527	3.17	219.79	0.5	1	1	2	2003	8	26	238	0
-144.35	63.125	209	67	24	109	68	155	6.4876	2.99	159.24	1.5	1	1	2	2003	8	29	241	4
-145.33	63.307	354	26	142	119	74	69	9.0865	3.46	225.53	2.5	1	1	2	2003	8	30	242	22
-150.89	63.086	304	41	98	113	49	83	137.57	4.4	208.34	2.5	0	0	2	2003	9	2	245	23
-150.77	62.955	340	61	155	83	68	31	110.16	4.29	209.98	1.5	0	0	2	2003	9	6	249	9
-142.54	62.329	267	52	-15	6	78	-141	2.2211	2.89	221.44	1.5	1	0	2	2003	9	7	250	3
-154.59	58.109	355	59	152	100	66	34	84.602	4.34	226.22	2	0	0	2	2003	9	7	250	15
-147.19	63.481	270	17	110	69	74	84	4.9083	4.28	163.98	2.5	1	1	2	2003	9	10	253	7
-147.18	63.477	128	81	-180	38	90	-9	5.8392	3.49	173.35	1.5	1	1	2	2003	9	10	253	7
-147.22	63.498	188	63	-26	290	67	-150	0.3609	3.17	148.49	1.5	1	1	2	2003	9	10	253	8
-147.21	63.502	188	44	53	54	56	120	4.801	3.82	123.37	2.5	1	1	2	2003	9	10	253	8
-147.19	63.51	184	44	37	66	65	128	5.2208	3.11	129.31	2.5	1	1	2	2003	9	10	253	11
-157.33	56.405	225	81	-176	134	86	-9	59.682	3.92	269.97	1.5	0	0	2	2003	9	11	254	5
-143.65	62.88	301	37	-8	37	85	-127	4.7575	3.39	999	0	1	1	2	2003	9	12	255	16
-148.1	62.056	18	28	163	123	82	63	6.9628	2.93	999	0	1	0	2	2003	9	13	256	0
-153.08	60.194	153	61	172	247	83	29	132.63	4.78	16.572	1.5	0	0	2	2003	9	13	256	3
-147.74	63.569	218	52	42	99	58	134	1.6931	3.19	159.77	2.5	1	1	2	2003	9	13	256	11
-143.28	63.242	350	19	144	114	79	74	15.931	2.94	217.45	2.5	1	0	2	2003	9	15	258	11
-147.08	63.52	213	41	122	353	56	65	4.5289	2.87	100.76	2.5	1	1	2	2003	9	17	260	4
-144.03	63.017	319	33	109	117	59	78	3.4794	3.3	215.32	2.5	1	1	2	2003	9	17	260	5
-149.1	63.517	50	44	-187	145	85	46	7.897	2.82	999	0	1	1	2	2003	9	20	263	15
-147.7	63.475	195	50	-10	291	82	-140	2.8876	4.53	999	0	1	1	2	2003	9	20	263	21
-144.39	63.135	195	46	-54	329	54	-121	13.535	3	348.22	0.5	1	1	2	2003	9	22	265	12
-143.55	62.854	123	54	60	347	46	125	2.4843	3.41	233.77	2.5	1	1	2	2003	9	23	266	14
-148.24	63.497	154	26	-25	267	79	-114	5.966	3.31	999	0	1	1	2	2003	9	27	270	23
-148.26	63.483	166	83	-2	256	88	-173	8.017	2.88	120.93	1.5	1	1	2	2003	9	27	270	23
-147.21	63.501	212	48	54	79	53	123	5.8538	3.89	146.59	2.5	1	1	2	2003	9	28	271	1
-147.23	63.497	67	41	141	188	66	56	5.3902	2.82	302.51	2.5	1	1	2	2003	9	28	271	11
-147.19	63.476	93	69	154	193	66	23	5.9129	2.89	143.51	1.5	1	1	2	2003	9	29	272	3
-154.65	57.908	220	37	86	45	53	93	58.321	3.89	132.86	2.5	0	0	2	2003	9	29	272	12
-147.2	63.537	243	40	121	25	57	67	2.4132	2.84	131.38	2.5	1	1	2	2003	9	29	272	15
-148.25	63.479	69	44	145	186	67	52	5.0907	3.19	302.51	2.5	1	1	2	2003	9	30	273	7
-153.7	59.449	335	47	5	68	86	43	122.88	4.44	999	0	0	0	2	2003	10	1	274	14
-144.38	63.128	90	46	152	200	70	48	7.5231	2.99	319.82	2	1	1	2	2003	10	2	275	6
-149.81	62.689	267	26	80	98	64	95	75.84	3.97	184.47	2.5	0	0	2	2003	10	3	276	16
-149.85	63.65	239	29	78	73	62	97	9.1312	3.8	157.82	2.5	1	0	2	2003	10	8	281	8
-153.69	60.298	263	7	-171	164	89	-83	195.89	3.88	999	0	0	0	2	2003	10	9	282	21
-146.08	63.482	358	42	-94	183	48	-86	6.1386	3.26	0.97474	0.5	1	1	2	2003	10	12	285	5
-143.76	62.953	150	46	129	281	56	57	3.1588	3.36	33.445	2.5	1	1	2	2003	10	14	287	7
-146.09	63.489	191	42	-23	299	75	-130	4.0113	3.01	147.19	1	1	1	2	2003	10	25	298	9
-147.83	63.538	165	10	-14	269	88	-100	12.878	3.69	999	0	1	1	2	2003	10	27	300	6
-147.87	63.517	185	34	79	18	57	97	6.0605	2.83	102.91	2.5	1	1	2	2003	10	29	302	2
-148.13	62.017	190	45	-97	20	45	-83	25.731	3.94	194.96	0.5	1	0	2	2003	10	30	303	0
-147.44	63.586	257	39	60	114	57	112	7.6421	3.22	188	2.5	1	1	2	2003	10	30	303	20
-147.22	63.507	75	39	133	205	63	61	4.8897	2.86	315.34	2.5	1	1	2	2003	10	30	303	22
-147.2	63.506	264	50	149	15	67	44	2.1622	2.82	136	2	1	1	2	2003	10	31	304	4
-141.06	60.176	290	67	-160	192	72	-24	4.3723	3.62	331.71	1.5	1	0	2	2003	10	31	304	6
-145.52	62.141	79	45	144	196	65	51	19.125	3.08	313.22	2.5	1	0	2	2003	11	1	305	5
-145.48	62.101	243	32	74	82	59	100	19.695	3.06	164.58	2.5	1	0	2	2003	11	1	305	6
-147.51	63.972	129	42	170	226	83	48	5.4859	4.18	999	0	1	1	2	2003	11	2	306	19
-149.73	62.996	156	76	-180	66	90	-14	88.865	3.84	201.86	1.5	0	0	2	2003	11	3	307	12
-151.13	63.287	260	44	106	58	48	75	8.3408	3.89	158.75	2.5	1	0	2	2003	11	3	307	20
-147.79	63.474	296	26	-145	174	75	-68	1.8607	2.82	348.08	0.5	1	1	2	2003	11	4	308	22
-150.41	63.182	29	53	5	296	86	143	124.53	3.78	999	0	0	0	2	2003	11	7	311	11
-156.18	65.904	41	58	17	302	76	147	19.572	4.78	354.64	1.5	1	0	2	2003	11	13	317	18
-151.76	61.663	336	48	165	76	79	43	96.887	3.82	199.49	1.5	0	0	2	2003	11	15	319	3
-150.71	60.951	43	90	-4	133	86	-180	59.23	4.02	178.07	1.5	0	0	2	2003	11	15	319	21
-141.71	59.97	324	36	143	85	69	60	6.3539	4.09	197.38	2.5	1	0	2	2003	11	17	321	23
-142.47	62.28	168	50	-95	356	40	-84	1	2.91	171.22	0.5	1	0	2	2003	11	18	322	1
-150.99	63.163	155	23	31	36	78	110	134.99	4.46	109.75	2.5	0	0	2	2003	11	21	325	21
-148.1	63.489	198	44	13	99	81	133	5.7964	2.81	999	0	1	1	2	2003	11	22	326	2
-146.97	63.533	292	53	-10	28	82	-143	3.8037	3.03	244.52	1.5	1	1	2	2003	11	23	327	19
-147.2	63.594	21	38	114	172	56	72	4.4441	2.93	274.06	2.5	1	1	2	2003	11	26	330	18
-146.01	63.428	58	17	20	309	84	106	13.92	3.35	999	0	1	1	2	2003	11	29	333	18
-147.23	63.541	273	44	121	53	53	64	3.0136	2.97	161.56	2.5	1	1	2	2003	12	2	336	3
-147	63.543	328	15	66	173	76	96	4.3363	2.85	257.62	2.5	1	1	2	2003	12	4	338	5
-147.29	63.29	91	40	-147	335	70	-55	8.4135	2.93	140.71	0.5	1	1	2	2003	12	8	342	15
-147.21	63.497	168	81	-14	260	76	-171	2.3551	3.05	304.59	1.5	1	1	2	2003	12	9	343	5
-147.2	63.481	73	87	27	341	63	177	1.1438	2.93	204.07	1.5	1	1	2	2003	12	9	343	5
-150.48	63.172	314	23	-162	207	83	-68	124.33	4.52	999	0	0	0	2	2003	12	9	343	8
-151.78	61.343	185	45	-101	20	46	-79	88.743	3.56	192.83	0.5	0	0	2	2003	12	9	343	14
-143.74	62.912	170	42	137	295	63	57	2.7668	3.72	48.122	2.5	1	1	2	2003	12	10	344	10
-153.29	59.82	343	53	168	80	80	38	122.9	3.84	206.36	1.5	0	0	2	2003	12	10	344	19
-156.69	57.306	316	76	-170	224	80	-14	1.2842	4.5	0.21117	1.5	1	0	2	2003	12	10	344	21
-147.18	63.476	112	46	109	266	47	71	7.9041	3.38	8.6898	2.5	1	1	2	2003	12	11	345	9
-147.42	63.52	73	41	44	307	63	122	5.3855	3.03	14.36	2.5	1	1	2	2003	12	11	345	22
-147.07	63.55	279	47	-187	14	85	43	3.0445	3.31	999	0	1	1	2	2003	12	13	347	7
-143.61	62.911	235	56	7	141	84	146	1.1979	4.04	192.89	1.5	1	1	2	2003	12	15	349	8
-149.73	61.356	88	44	12	349	82	133	35.978	3.6	999	0	0	0	2	2003	12	15	349	14
-147.3	63.541	180	44	-19	284	77	-132	1	2.83	999	0	1	1	2	2003	12	23	357	19
-152.45	59.837	326	78	156	61	67	13	89.562	3.88	15.316	1.5	0	0	2	2003	12	23	357	23
-153.15	60.226	148	56	170	244	82	34	138.37	3.72	11.242	1.5	0	0	2	2003	12	29	363	20
-147.83	63.539	243	21	79	75	69	94	3.0528	3.56	161.51	2.5	1	1	2	2003	12	30	364	2
-145.44	63.329	209	40	54	72	59	116	1	3.1	143.96	2.5	1	1	2	2004	1	1	1	22
-147.04	62.438	200	42	17	97	79	131	14.387	3.3	999	0	1	0	2	2004	1	4	4	10
-150.69	61.745	340	76	164	74	74	15	64.899	4.29	27.17	1.5	0	0	2	2004	1	9	9	22
-153.54	59.289	44	20	-106	241	71	-84	113.42	3.93	59.08	0.5	0	0	2	2004	1	10	10	16
-147.39	63.576	284	81	-7	15	83	-171	4.7217	3.14	239.41	1.5	1	1	2	2004	1	10	10	23
-149.58	66.605	297	65	-175	205	85	-25	37.934	3.57	343.57	1.5	1	0	2	2004	1	14	14	9
-144.51	63.13	55	26	-175	321	88	-64	4.1769	2.82	999	0	1	1	2	2004	1	15	15	15
-145.37	63.332	153	39	-128	18	60	-64	3.9334	3.12	184.26	0.5	1	1	2	2004	1	17	17	0
-153.58	60.275	58	38	82	248	52	96	182.92	4.17	333.69	2.5	0	0	2	2004	1	17	17	2
-151.23	58.289	338	90	-182	68	88	0	47.701	3.76	22.983	1.5	0	0	2	2004	1	18	18	3
-151.39	59.721	315	46	-156	208	73	-47	50.383	3.77	357.36	1	0	0	2	2004	1	18	18	13
-151.22	58.22	248	53	-113	103	43	-63	45.832	5.27	262.33	0.5	0	0	2	2004	1	20	20	8
-153.68	59.972	92	54	43	333	57	135	162.35	3.79	33.152	2.5	0	0	2	2004	1	23	23	15
-145.94	63.482	98	46	-7	193	85	-136	0.0596	3.36	999	0	1	1	2	2004	1	23	23	16
-145.95	63.474	183	17	170	283	87	73	1.8412	3.3	999	0	1	1	2	2004	1	23	23	17
-143.02	60.441	19	44	42	256	62	126	20.048	3.23	321.29	2.5	0	0	2	2004	1	25	25	4
-147.24	63.512	186	63	47	70	49	143	7.6454	4.13	305.15	2	1	1	2	2004	1	25	25	10
-147.01	63.542	177	44	-31	290	69	-130	5	2.87	138.17	1	1	1	2	2004	1	27	27	8
-147.31	63.547	267	24	152	23	79	69	3.1266	3.91	999	0	1	1	2	2004	1	27	27	18
-150.91	60.886	298	57	-158	196	72	-35	42.389	3.89	339.64	1.5	0	0	2	2004	1	28	28	19
-142.92	62.599	240	57	13	143	79	146	2.3972	3.5	195.39	1.5	1	0	2	2004	1	28	28	23
-146.97	63.547	261	47	-68	50	47	-112	3.4995	2.86	65.595	0.5	1	1	2	2004	1	29	29	18
-152.56	59.89	343	60	10	78	81	30	86.15	4.1	298.94	1.5	0	0	2	2004	1	30	30	14
-148.76	63.799	73	65	-9	167	82	-155	108.27	4	27.554	1.5	0	0	2	2004	1	31	31	2
-150.96	62.97	101	17	-14	204	86	-107	124.27	3.63	999	0	0	1	2	2004	2	1	32	13
-146.99	63.547	245	41	-131	114	60	-60	4.735	2.91	278.27	0.5	1	1	2	2004	2	2	33	6
-144.42	63.165	249	66	-29	352	64	-153	3.96	3.56	30.782	1.5	1	1	2	2004	2	2	33	17
-150.22	62.782	232	39	-6	327	86	-129	88.094	3.87	999	0	0	0	2	2004	2	6	37	8
-147.7	64.475	51	86	11	320	79	176	15.981	3.47	6.0766	1.5	1	0	2	2004	2	7	38	21
-150.83	63.1	227	57	-44	345	54	-138	129.05	3.67	17.577	0.5	0	1	2	2004	2	8	39	8
-152.03	59.373	325	59	152	70	66	34	65.635	5.88	196.22	2	0	0	2	2004	2	10	41	20
-149	62.619	142	78	-1	232	89	-168	63.111	4.05	96.478	1.5	0	0	2	2004	2	13	44	2
-146.83	63.539	181	41	76	19	50	102	3.5516	3.39	100.88	2.5	1	1	2	2004	2	13	44	15
-144.82	63.443	327	23	-180	237	90	-67	11.754	2.85	999	0	1	1	2	2004	2	15	46	17
-150.85	63.541	148	62	48	30	49	142	15.92	3.58	266.51	2.5	1	0	2	2004	2	16	47	11
-144.35	63.157	212	66	-147	107	60	-28	17.069	2.91	68.46	1.5	1	1	2	2004	2	17	48	7
-148.85	62.761	59	39	-65	208	55	-109	10	2.81	219.08	0.5	1	0	2	2004	2	21	52	21
-142.44	62.33	323	83	-173	232	83	-7	1.8786	4.78	7.5745	1.5	1	0	2	2004	2	23	54	5
-151.3	63.198	87	38	142	209	68	58	10.255	3.55	321.4	2.5	1	0	2	2004	2	24	55	9
-145.45	62.176	177	42	-14	277	81	-131	18.906	3.34	999	0	1	0	2	2004	2	28	59	3
-147.22	63.52	246	44	90	66	46	90	5.7085	3.47	156	2.5	1	1	2	2004	2	28	59	18
-147.18	63.517	95	47	95	268	43	85	0.6535	3.28	181.46	2.5	1	1	2	2004	2	28	59	23
-153.06	58.212	46	48	-114	260	47	-66	56.358	4.25	62.59	0.5	0	0	2	2004	3	5	65	5
-151.64	60.502	303	26	-153	188	79	-67	61.655	5.09	999	0	0	0	2	2004	3	5	65	9
-153.15	60.024	334	55	156	78	71	37	130.89	4.32	203.04	1.5	0	0	2	2004	3	5	65	13
-146.07	63.511	289	57	-168	192	80	-34	4.227	2.99	334.78	1.5	1	1	2	2004	3	6	66	23
-149.45	63.947	258	74	-151	159	62	-18	9.9718	3.16	116.62	1.5	1	0	2	2004	3	7	67	9
-149.48	63.94	161	48	72	7	45	109	9.2043	3.1	263.63	2.5	1	0	2	2004	3	7	67	9
-148.56	63.464	103	45	88	286	45	92	12.323	2.87	14.414	2.5	1	1	2	2004	3	11	71	11
-151.44	58.157	39	26	-124	256	69	-75	20.29	3.93	70.226	0.5	0	1	2	2004	3	17	77	11
-145.12	63.295	36	77	30	299	61	165	6.181	2.97	164.55	1.5	1	1	2	2004	3	17	77	19
-149.21	61.163	194	14	54	51	79	98	28.541	3.7	133.79	2.5	1	0	2	2004	3	25	85	21
-153.78	57.887	78	86	-16	169	74	-176	45.881	4	214.61	1.5	0	0	2	2004	3	28	88	13
-144.12	66.789	223	68	-22	322	70	-156	23.37	3.83	182.02	1.5	1	0	2	2004	3	30	90	21
-149.32	63.133	336	46	5	243	86	136	10.155	2.82	999	0	1	0	2	2004	4	4	95	16
-150.07	64.157	199	51	26	92	70	138	13.587	3.43	149.48	2	1	0	2	2004	4	5	96	9
-152.53	59.102	276	87	-43	9	47	-176	62.214	3.86	999	0	0	1	2	2004	4	7	98	14
-148.06	62.106	200	19	-96	26	71	-88	28.476	2.93	205.68	0.5	1	0	2	2004	4	10	101	5
-153.26	59.929	76	33	38	313	70	117	119.92	4.16	22.602	2.5	0	1	2	2004	4	12	103	13
-144.47	63.123	165	67	-188	258	83	23	4.1452	2.84	29.551	1.5	1	1	2	2004	4	13	104	17
-147.9	63.52	186	39	89	7	51	91	5.8415	3.04	96.711	2.5	1	1	2	2004	4	14	105	6
-147.74	63.492	119	60	161	219	74	31	8.9247	3.05	346.42	1.5	1	1	2	2004	4	16	107	6
-149.89	61.416	151	15	-124	6	78	-81	37.944	3.75	184.09	0.5	0	0	2	2004	4	23	114	4
-145.5	62.166	238	27	73	77	64	98	18.793	3.08	160.62	2.5	1	0	2	2004	4	26	117	18
-140.4	61.337	57	90	-9	147	81	-180	5	5.19	192.35	1.5	1	0	2	2004	4	29	120	22
-145.18	63.383	267	45	92	84	45	88	5	3.3	175.59	2.5	1	1	2	2004	5	1	122	4
-152.72	61.315	138	51	174	232	85	39	166.7	4.44	999	0	0	0	2	2004	5	1	122	14
-144.39	63.15	270	43	-28	21	71	-129	3.9932	2.81	229.27	1	1	1	2	2004	5	3	124	3
-144.53	63.133	137	44	42	14	62	126	3.8728	3.31	79.29	2.5	1	1	2	2004	5	3	124	7
-150.8	61.959	217	74	-7	309	83	-164	64.962	3.73	172.07	1.5	0	0	2	2004	5	5	126	15
-150.75	62.499	249	28	131	24	69	71	75.185	3.66	128.99	2.5	0	0	2	2004	5	5	126	20
-147.42	63.528	188	44	-28	299	71	-130	0.494	3.16	147.46	1	1	1	2	2004	5	6	127	9
-144.36	63.128	113	39	127	249	60	64	4.5846	2.89	357.29	2.5	1	1	2	2004	5	7	128	20
-149.86	63.645	177	12	52	36	81	97	139.41	3.5	999	0	0	0	2	2004	5	8	129	3
-141.48	62.302	49	62	1	319	89	152	12.897	3.51	7.2901	1.5	1	0	2	2004	5	8	129	12
-152.11	59.206	335	71	171	68	81	19	51.112	3.51	22.832	1.5	0	1	2	2004	5	11	132	16
-150.6	63.11	268	42	-78	72	49	-101	120.54	3.6	79.024	0.5	0	0	2	2004	5	13	134	3
-151.44	60.413	97	10	22	345	86	99	51.506	3.6	999	0	0	1	2	2004	5	18	139	4
-150.89	61.288	147	55	-142	33	60	-42	51.551	3.68	180.91	1	0	0	2	2004	5	18	139	4
-152.78	60.036	310	83	173	41	83	7	94.76	3.74	355.43	1.5	0	0	2	2004	5	19	140	5
-144.94	63.368	78	76	8	346	82	166	0.8268	3.68	31.405	1.5	1	1	2	2004	5	19	140	7
-149.85	63.66	200	63	27	97	66	150	8.9622	3.58	149.08	1.5	1	0	2	2004	5	21	142	12
-148.25	63.457	187	48	36	71	64	132	8.2637	3.53	132.45	2	1	1	2	2004	5	22	143	8
-147.57	63.457	197	69	15	102	76	158	8.9382	3.14	150.26	1.5	1	1	2	2004	5	25	146	13
-150.65	62.776	89	36	27	337	75	123	85.663	4	999	0	0	0	2	2004	5	28	149	1
-150.9	60.457	358	33	-147	239	73	-61	49.148	3.93	50.248	0.5	0	0	2	2004	5	28	149	5
-149.07	63.476	118	60	33	10	62	145	99.207	3.65	64.381	2	0	0	2	2004	5	29	150	6
-152.2	61.056	59	53	20	317	74	141	124.93	5.31	12.092	1.5	0	0	2	2004	5	30	151	11
-147.53	63.462	320	69	177	51	87	21	7.9544	3.21	7.5078	1.5	1	1	2	2004	6	2	154	7
-152.01	64.474	155	89	28	64	62	179	30.18	4.03	286.22	1.5	1	0	2	2004	6	3	155	17
-150	61.624	25	37	-65	175	57	-108	44.221	3.75	184.57	0.5	0	0	2	2004	6	4	156	16
-151.9	60.592	22	14	-50	161	79	-99	72.571	3.47	162.85	0.5	0	1	2	2004	6	9	161	6
-145.32	63.285	236	50	60	98	48	121	4.7115	2.84	346.71	2.5	1	1	2	2004	6	10	162	3
-156.38	67.808	5	46	-53	138	55	-122	23.446	4.02	157.37	0.5	1	0	2	2004	6	14	166	12
-148.19	63.485	305	47	178	36	89	43	8.0314	3.32	999	0	1	1	2	2004	6	14	166	18
-147.99	63.515	237	32	57	94	64	109	5.0007	3.47	170.69	2.5	1	1	2	2004	6	14	166	18
-147.38	60.911	347	42	-118	203	54	-67	17.041	3.92	8.5608	0.5	1	0	2	2004	6	15	167	22
-147.75	63.489	258	46	68	108	48	111	7.3546	3.32	183.36	2.5	1	1	2	2004	6	17	169	18
-150.04	62.084	135	27	-41	263	73	-111	47.707	4.31	269.29	0.5	0	0	2	2004	6	21	173	19
-151.23	61.646	148	35	95	322	55	87	79.667	5.16	54.411	2.5	0	0	2	2004	6	21	173	21
-143.62	62.849	198	61	-160	98	73	-31	0.77	2.82	240.09	1.5	1	1	2	2004	6	22	174	5
-146.63	64.552	305	39	131	77	62	62	20.437	3.28	186.65	2.5	1	0	2	2004	6	24	176	6
-151.72	59.976	230	45	-25	338	73	-132	44.806	4.18	187.98	1	0	0	2	2004	6	26	178	18
-156.22	57.246	99	63	27	356	66	150	63.998	3.5	48.081	1.5	0	0	2	2004	6	27	179	11
-147.53	63.575	105	46	78	302	45	102	8.2286	3.11	203.45	2.5	1	1	2	2004	6	29	181	19
-154.6	58.938	321	30	165	64	83	61	143.53	3.8	999	0	0	0	2	2004	6	30	182	7
-146.85	63.521	54	28	-2	146	89	-118	1	3.09	999	0	1	1	2	2004	6	30	182	7
-144.95	63.274	318	51	168	56	81	40	2.7106	2.92	180.87	1.5	1	1	2	2004	7	1	183	21
-152.7	59.241	241	84	-21	333	69	-174	64.666	3.61	18.866	1.5	0	1	2	2004	7	4	186	23
-153.08	59.905	310	37	127	87	61	66	124.55	3.55	194.1	2.5	0	0	2	2004	7	5	187	18
-150.72	61.221	113	51	-19	215	75	-139	49.084	3.51	69.085	1.5	0	0	2	2004	7	9	191	10
-152.3	59.453	61	16	74	258	75	95	65.612	3.46	343.94	2.5	0	1	2	2004	7	10	192	5
-150.04	63.566	68	37	-23	177	76	-125	134.81	3.58	999	0	0	0	2	2004	7	10	192	21
-147.72	60.435	38	76	-5	129	85	-166	8.4087	3.47	352.86	1.5	1	0	2	2004	7	14	196	8
-150.86	62.988	205	48	83	35	42	98	122.13	3.78	299.95	2.5	0	0	2	2004	7	14	196	19
-147.84	63.55	260	34	107	60	58	79	2.0829	3.43	157.8	2.5	1	1	2	2004	7	15	197	13
-146.3	61.599	277	11	-29	36	85	-100	36.564	3.9	999	0	0	0	2	2004	7	16	198	14
-140.81	64.805	57	79	5	326	85	169	1.3111	4.39	11.089	1.5	1	0	2	2004	7	16	198	19
-153.78	58.967	344	67	168	79	79	23	103.28	4.63	209.68	1.5	0	0	2	2004	7	17	199	3
-153.3	57.755	246	59	-42	1	55	-141	57.494	3.51	34.269	1	0	0	2	2004	7	20	202	19
-148.78	62.884	130	53	-12	227	80	-142	69.507	3.67	83.362	1.5	0	0	2	2004	7	21	203	18
-147.4	63.499	96	40	103	259	51	79	0.5087	2.95	356.8	2.5	1	1	2	2004	7	26	208	1
-147.09	61.108	277	71	-24	15	67	-159	20.388	3.48	56.719	1.5	1	0	2	2004	7	26	208	8
-147.54	63.454	356	48	-32	109	67	-133	6.3774	2.84	318.31	1	1	1	2	2004	7	26	208	11
-151.54	59.854	112	83	-180	22	90	-7	68.337	4.05	157.21	1.5	0	1	2	2004	7	29	211	1
-154.8	58.022	103	40	40	340	66	123	76.211	3.86	47.012	2.5	0	0	2	2004	7	29	211	15
-146.85	63.529	270	22	70	111	69	98	0.7389	2.94	195.35	2.5	1	1	2	2004	7	31	213	21
-151.72	62.51	146	9	-15	251	88	-99	104.91	3.64	999	0	0	0	2	2004	8	3	216	17
-156.67	57.74	260	32	117	49	62	74	140.55	3.94	150.55	2.5	0	0	2	2004	8	4	217	0
-136.48	59.344	89	53	47	326	54	132	2.2457	4.66	27.835	2.5	1	0	2	2004	8	4	217	1
-153.25	60.501	62	57	34	312	62	142	180.85	3.44	7.9486	2	0	0	2	2004	8	6	219	17
-145.65	62.216	80	38	9	343	84	128	13.892	3.05	999	0	1	0	2	2004	8	7	220	19
-144.83	63.216	142	74	176	233	86	16	1.6593	2.81	188.64	1.5	1	1	2	2004	8	11	224	11
-147.64	63.495	169	44	40	48	63	126	2.1626	2.88	112.51	2.5	1	1	2	2004	8	11	224	12
-146.58	65.875	238	57	28	132	67	144	8.7499	3.51	186.9	2	1	0	2	2004	8	12	225	2
-155.61	57.175	101	82	11	9	79	172	53.02	3.77	55.472	1.5	0	0	2	2004	8	15	228	19
-153.54	59.845	81	55	39	326	59	138	135.57	3.48	24.366	2	0	0	2	2004	8	17	230	17
-145.14	63.289	156	44	-109	2	49	-73	5.0838	2.85	169.91	0.5	1	1	2	2004	8	17	230	22
